contig	cov_mean_sample_idba_ud_perc100_sorted
contig-100_418.2	104.274
contig-100_419.0	127.266
contig-100_419.1	128.008
contig-100_419.2	129.135
contig-100_420.0	8.492
contig-100_420.1	9.519
contig-100_420.2	9.380
contig-100_421.0	166.894
contig-100_421.1	168.935
contig-100_421.2	166.972
contig-100_422.0	23.111
contig-100_422.1	23.779
contig-100_422.2	25.424
contig-100_423.0	23.692
contig-100_423.1	23.379
contig-100_423.2	24.050
contig-100_424.0	18.301
contig-100_424.1	19.255
contig-100_424.2	17.605
contig-100_425.0	309.207
contig-100_425.1	307.809
contig-100_425.2	303.889
contig-100_426.0	14.727
contig-100_426.1	16.424
contig-100_426.2	17.537
contig-100_427.0	6.885
contig-100_427.1	8.330
contig-100_427.2	7.333
contig-100_428.0	82.454
contig-100_428.1	82.227
contig-100_428.2	80.995
contig-100_429.0	96.645
contig-100_429.1	96.909
contig-100_429.2	94.304
contig-100_430.0	303.373
contig-100_430.1	305.253
contig-100_430.2	302.197
contig-100_431.0	301.741
contig-100_431.1	304.959
contig-100_431.2	299.211
contig-100_432.0	128.309
contig-100_432.1	135.251
contig-100_432.2	133.030
contig-100_433.0	128.454
contig-100_433.1	130.798
contig-100_433.2	130.623
contig-100_434.0	25.326
contig-100_434.1	24.266
contig-100_434.2	26.846
contig-100_435.0	134.558
contig-100_435.1	135.727
contig-100_435.2	131.715
contig-100_436.0	8.891
contig-100_436.1	8.677
contig-100_436.2	9.166
contig-100_437.0	105.133
contig-100_437.1	103.451
contig-100_437.2	107.904
contig-100_438.0	24.029
contig-100_438.1	25.779
contig-100_438.2	25.231
contig-100_439.0	126.934
contig-100_439.1	132.655
contig-100_439.2	128.978
contig-100_440.0	301.016
contig-100_440.1	299.203
contig-100_440.2	297.162
contig-100_441.0	167.846
contig-100_441.1	171.599
contig-100_441.2	169.587
contig-100_442.0	23.348
contig-100_442.1	22.808
contig-100_442.2	21.648
contig-100_443.0	130.928
contig-100_443.1	137.320
contig-100_443.2	132.203
contig-100_444.0	130.989
contig-100_444.1	133.743
contig-100_444.2	129.572
contig-100_445.0	106.480
contig-100_445.1	109.566
contig-100_445.2	102.615
contig-100_446.0	302.521
contig-100_446.1	304.330
contig-100_446.2	300.843
contig-100_447.0	9.741
contig-100_447.1	9.940
contig-100_447.2	10.241
contig-100_448.0	8.222
contig-100_448.1	8.581
contig-100_448.2	9.221
contig-100_449.0	300.754
contig-100_449.1	300.866
contig-100_449.2	300.429
contig-100_450.0	26.576
contig-100_450.1	26.026
contig-100_450.2	25.043
contig-100_451.0	172.964
contig-100_451.1	181.695
contig-100_451.2	179.797
contig-100_452.0	18.947
contig-100_452.1	17.975
contig-100_452.2	17.371
contig-100_453.0	21.857
contig-100_453.1	24.770
contig-100_453.2	22.445
contig-100_454.0	131.135
contig-100_454.1	131.790
contig-100_454.2	128.629
contig-100_455.0	302.616
contig-100_455.1	301.825
contig-100_455.2	303.116
contig-100_456.0	16.235
contig-100_456.1	18.456
contig-100_456.2	17.495
contig-100_457.0	302.772
contig-100_457.1	302.992
contig-100_457.2	299.436
contig-100_458.0	296.344
contig-100_458.1	302.189
contig-100_458.2	299.541
contig-100_459.0	19.289
contig-100_459.1	19.287
contig-100_459.2	18.266
contig-100_460.0	14.233
contig-100_460.1	13.692
contig-100_460.2	14.108
contig-100_461.0	16.936
contig-100_461.1	17.147
contig-100_461.2	16.090
contig-100_462.0	10.466
contig-100_462.1	10.176
contig-100_462.2	8.848
contig-100_463.0	18.495
contig-100_463.1	15.818
contig-100_463.2	19.656
contig-100_464.0	128.341
contig-100_464.1	121.031
contig-100_464.2	119.735
contig-100_465.0	301.391
contig-100_465.1	307.459
contig-100_465.2	310.638
contig-100_466.0	62.748
contig-100_466.1	66.139
contig-100_466.2	64.398
contig-100_467.0	15.667
contig-100_467.1	19.554
contig-100_467.2	18.860
contig-100_468.0	300.929
contig-100_468.1	302.569
contig-100_468.2	302.518
contig-100_469.0	107.740
contig-100_469.1	109.101
contig-100_469.2	103.092
contig-100_470.0	108.386
contig-100_470.1	105.186
contig-100_470.2	101.307
contig-100_471.0	8.632
contig-100_471.1	9.939
contig-100_471.2	9.128
contig-100_472.0	298.718
contig-100_472.1	304.635
contig-100_472.2	301.466
contig-100_473.0	295.028
contig-100_473.1	305.396
contig-100_473.2	295.283
contig-100_474.0	295.985
contig-100_474.1	303.175
contig-100_474.2	300.909
contig-100_475.0	10.543
contig-100_475.1	9.409
contig-100_475.2	9.977
contig-100_476.0	7.272
contig-100_476.1	7.643
contig-100_476.2	7.633
contig-100_477.0	17.855
contig-100_477.1	15.870
contig-100_477.2	16.852
contig-100_478.0	8.414
contig-100_478.1	7.275
contig-100_478.2	7.167
contig-100_479.0	172.185
contig-100_479.1	170.435
contig-100_479.2	171.247
contig-100_480.0	169.687
contig-100_480.1	168.598
contig-100_480.2	171.193
contig-100_481.0	164.893
contig-100_481.1	170.633
contig-100_481.2	167.648
contig-100_482.0	301.362
contig-100_482.1	305.693
contig-100_482.2	301.264
contig-100_483.0	66.438
contig-100_483.1	68.282
contig-100_483.2	67.571
contig-100_484.0	11.514
contig-100_484.1	12.270
contig-100_484.2	11.302
contig-100_485.0	304.671
contig-100_485.1	298.888
contig-100_485.2	306.871
contig-100_486.0	131.276
contig-100_486.1	127.528
contig-100_486.2	130.895
contig-100_487.0	127.075
contig-100_487.1	131.691
contig-100_487.2	134.767
contig-100_488.0	172.846
contig-100_488.1	167.636
contig-100_489.0	9.478
contig-100_489.1	9.667
contig-100_490.0	105.825
contig-100_490.1	105.090
contig-100_491.0	298.719
contig-100_491.1	306.885
contig-100_492.0	8.847
contig-100_492.1	9.702
contig-100_493.0	300.467
contig-100_493.1	304.216
contig-100_494.0	126.422
contig-100_494.1	129.428
contig-100_495.0	306.421
contig-100_495.1	300.238
contig-100_496.0	129.811
contig-100_496.1	131.510
contig-100_497.0	30.040
contig-100_497.1	28.300
contig-100_498.0	18.485
contig-100_498.1	18.726
contig-100_499.0	308.375
contig-100_499.1	312.305
contig-100_500.0	8.869
contig-100_500.1	9.407
contig-100_501.0	129.392
contig-100_501.1	128.666
contig-100_502.0	308.309
contig-100_502.1	306.229
contig-100_503.0	17.055
contig-100_503.1	16.969
contig-100_504.0	125.474
contig-100_504.1	128.683
contig-100_505.0	127.444
contig-100_505.1	130.746
contig-100_506.0	6.515
contig-100_506.1	6.894
contig-100_507.0	105.207
contig-100_507.1	108.057
contig-100_508.0	17.334
contig-100_508.1	17.574
contig-100_509.0	8.619
contig-100_509.1	8.920
contig-100_510.0	16.306
contig-100_510.1	17.813
contig-100_511.0	126.582
contig-100_511.1	133.674
contig-100_512.0	130.911
contig-100_512.1	126.871
contig-100_513.0	302.445
contig-100_513.1	305.010
contig-100_514.0	127.396
contig-100_514.1	127.383
contig-100_515.0	17.051
contig-100_515.1	17.382
contig-100_516.0	168.292
contig-100_516.1	170.073
contig-100_517.0	303.499
contig-100_517.1	310.602
contig-100_518.0	302.977
contig-100_518.1	302.398
contig-100_519.0	297.925
contig-100_519.1	301.230
contig-100_520.0	8.065
contig-100_520.1	9.856
contig-100_521.0	11.804
contig-100_521.1	12.110
contig-100_522.0	7.087
contig-100_522.1	7.225
contig-100_523.0	22.979
contig-100_523.1	23.992
contig-100_524.0	9.021
contig-100_524.1	9.853
contig-100_525.0	10.569
contig-100_525.1	9.374
contig-100_526.0	6.513
contig-100_526.1	8.748
contig-100_527.0	27.980
contig-100_527.1	30.238
contig-100_528.0	22.859
contig-100_528.1	22.241
contig-100_529.0	28.097
contig-100_529.1	26.826
contig-100_530.0	104.546
contig-100_530.1	104.688
contig-100_531.0	300.605
contig-100_531.1	301.164
contig-100_532.0	298.286
contig-100_532.1	302.713
contig-100_533.0	306.111
contig-100_533.1	300.428
contig-100_534.0	12.497
contig-100_534.1	11.004
contig-100_535.0	169.342
contig-100_535.1	168.792
contig-100_536.0	25.982
contig-100_536.1	24.977
contig-100_537.0	128.148
contig-100_537.1	131.254
contig-100_538.0	6.879
contig-100_538.1	7.094
contig-100_539.0	157.237
contig-100_539.1	155.707
contig-100_540.0	295.949
contig-100_540.1	305.247
contig-100_541.0	108.770
contig-100_541.1	106.287
contig-100_542.0	16.842
contig-100_542.1	17.801
contig-100_543.0	130.378
contig-100_543.1	131.383
contig-100_544.0	103.176
contig-100_544.1	105.962
contig-100_545.0	130.587
contig-100_545.1	164.895
contig-100_546.0	300.367
contig-100_546.1	306.381
contig-100_547.0	18.838
contig-100_547.1	17.212
contig-100_548.0	305.826
contig-100_548.1	303.456
contig-100_549.0	175.967
contig-100_549.1	178.031
contig-100_550.0	10.654
contig-100_550.1	9.141
contig-100_551.0	108.509
contig-100_551.1	106.110
contig-100_552.0	22.063
contig-100_552.1	18.365
contig-100_553.0	6.570
contig-100_553.1	6.793
contig-100_554.0	126.193
contig-100_554.1	130.479
contig-100_555.0	108.636
contig-100_555.1	106.129
contig-100_556.0	5.659
contig-100_556.1	6.638
contig-100_557.0	19.892
contig-100_557.1	17.717
contig-100_558.0	13.264
contig-100_558.1	12.780
contig-100_559.0	10.597
contig-100_559.1	12.762
contig-100_560.0	305.408
contig-100_560.1	302.552
contig-100_561.0	167.148
contig-100_561.1	169.130
contig-100_562.0	15.400
contig-100_562.1	13.813
contig-100_563.0	302.270
contig-100_563.1	306.730
contig-100_564.0	14.563
contig-100_564.1	18.323
contig-100_565.0	6.838
contig-100_565.1	6.887
contig-100_566.0	131.330
contig-100_566.1	128.420
contig-100_567.0	293.340
contig-100_567.1	301.887
contig-100_568.0	297.528
contig-100_568.1	301.101
contig-100_569.0	17.252
contig-100_569.1	17.444
contig-100_570.0	104.767
contig-100_570.1	103.849
contig-100_571.0	128.830
contig-100_571.1	128.155
contig-100_572.0	298.440
contig-100_572.1	301.170
contig-100_573.0	22.747
contig-100_573.1	23.125
contig-100_574.0	302.534
contig-100_574.1	301.322
contig-100_575.0	8.290
contig-100_575.1	9.044
contig-100_576.0	128.086
contig-100_576.1	130.110
contig-100_577.0	302.116
contig-100_577.1	296.399
contig-100_578.0	308.939
contig-100_578.1	301.626
contig-100_579.0	10.161
contig-100_579.1	10.362
contig-100_580.0	9.277
contig-100_580.1	9.335
contig-100_581.0	26.498
contig-100_581.1	28.348
contig-100_582.0	244.068
contig-100_582.1	248.838
contig-100_583.0	6.602
contig-100_583.1	7.729
contig-100_584.0	10.697
contig-100_584.1	9.689
contig-100_585.0	9.860
contig-100_585.1	9.442
contig-100_586.0	109.330
contig-100_586.1	108.661
contig-100_587.0	10.097
contig-100_587.1	11.257
contig-100_588.0	16.858
contig-100_588.1	17.804
contig-100_589.0	6.623
contig-100_589.1	7.357
contig-100_590.0	7.067
contig-100_590.1	7.002
contig-100_591.0	102.232
contig-100_591.1	105.022
contig-100_592.0	26.139
contig-100_592.1	26.029
contig-100_593.0	163.644
contig-100_593.1	166.527
contig-100_594.0	306.619
contig-100_594.1	305.490
contig-100_595.0	26.500
contig-100_595.1	25.836
contig-100_596.0	23.573
contig-100_596.1	23.173
contig-100_597.0	16.904
contig-100_597.1	16.645
contig-100_598.0	24.689
contig-100_598.1	25.798
contig-100_599.0	20.145
contig-100_599.1	17.839
contig-100_600.0	19.081
contig-100_600.1	18.111
contig-100_601.0	65.438
contig-100_601.1	64.862
contig-100_602.0	164.836
contig-100_602.1	167.209
contig-100_603.0	307.228
contig-100_603.1	304.515
contig-100_604.0	7.048
contig-100_604.1	7.113
contig-100_605.0	166.491
contig-100_605.1	168.274
contig-100_606.0	17.569
contig-100_606.1	18.934
contig-100_607.0	304.738
contig-100_607.1	302.461
contig-100_608.0	109.808
contig-100_608.1	106.322
contig-100_609.0	167.145
contig-100_609.1	169.022
contig-100_610.0	110.067
contig-100_610.1	107.477
contig-100_611.0	162.199
contig-100_611.1	164.757
contig-100_612.0	13.010
contig-100_612.1	12.003
contig-100_613.0	130.227
contig-100_613.1	145.222
contig-100_614.0	18.888
contig-100_614.1	16.349
contig-100_615.0	16.364
contig-100_615.1	15.444
contig-100_616.0	167.692
contig-100_616.1	171.036
contig-100_617.0	303.010
contig-100_617.1	303.917
contig-100_618.0	297.892
contig-100_618.1	302.139
contig-100_619.0	129.554
contig-100_619.1	129.378
contig-100_620.0	293.299
contig-100_620.1	306.159
contig-100_621.0	169.594
contig-100_621.1	166.853
contig-100_622.0	299.939
contig-100_622.1	306.120
contig-100_623.0	104.966
contig-100_623.1	109.209
contig-100_624.0	25.221
contig-100_624.1	25.129
contig-100_625.0	301.860
contig-100_625.1	305.441
contig-100_626.0	129.395
contig-100_626.1	128.473
contig-100_627.0	18.095
contig-100_627.1	19.886
contig-100_628.0	295.695
contig-100_628.1	303.124
contig-100_629.0	301.027
contig-100_629.1	308.159
contig-100_630.0	106.011
contig-100_630.1	108.019
contig-100_631.0	18.259
contig-100_631.1	16.898
contig-100_632.0	9.671
contig-100_632.1	10.119
contig-100_633.0	105.742
contig-100_633.1	107.017
contig-100_634.0	106.981
contig-100_634.1	102.621
contig-100_635.0	19.554
contig-100_635.1	19.288
contig-100_636.0	134.269
contig-100_636.1	131.201
contig-100_637.0	109.287
contig-100_637.1	105.061
contig-100_638.0	6.214
contig-100_638.1	7.762
contig-100_639.0	305.207
contig-100_639.1	305.033
contig-100_640.0	131.393
contig-100_640.1	129.677
contig-100_641.0	130.005
contig-100_641.1	130.612
contig-100_642.0	297.944
contig-100_642.1	301.517
contig-100_643.0	8.887
contig-100_643.1	8.618
contig-100_644.0	167.630
contig-100_644.1	164.541
contig-100_645.0	109.526
contig-100_645.1	108.892
contig-100_646.0	24.686
contig-100_646.1	24.905
contig-100_647.0	7.480
contig-100_647.1	6.800
contig-100_648.0	27.125
contig-100_648.1	29.293
contig-100_649.0	303.727
contig-100_649.1	303.266
contig-100_650.0	165.331
contig-100_650.1	168.372
contig-100_651.0	15.969
contig-100_651.1	16.945
contig-100_652.0	298.447
contig-100_652.1	306.074
contig-100_653.0	9.296
contig-100_653.1	9.023
contig-100_654.0	299.797
contig-100_654.1	300.560
contig-100_655.0	128.594
contig-100_655.1	128.131
contig-100_656.0	19.087
contig-100_656.1	18.275
contig-100_657.0	81.373
contig-100_657.1	79.195
contig-100_658.0	302.714
contig-100_658.1	301.932
contig-100_659.0	12.542
contig-100_659.1	14.589
contig-100_660.0	164.821
contig-100_660.1	220.178
contig-100_661.0	7.028
contig-100_661.1	8.224
contig-100_662.0	17.438
contig-100_662.1	19.332
contig-100_663.0	14.937
contig-100_663.1	15.580
contig-100_664.0	306.641
contig-100_664.1	303.343
contig-100_665.0	18.983
contig-100_665.1	17.499
contig-100_666.0	19.964
contig-100_666.1	18.084
contig-100_667.0	302.726
contig-100_667.1	305.217
contig-100_668.0	299.040
contig-100_668.1	301.738
contig-100_669.0	19.479
contig-100_669.1	18.364
contig-100_670.0	17.816
contig-100_670.1	19.739
contig-100_671.0	102.399
contig-100_671.1	107.904
contig-100_672.0	11.282
contig-100_672.1	12.817
contig-100_673.0	303.823
contig-100_673.1	304.055
contig-100_674.0	164.620
contig-100_674.1	168.535
contig-100_675.0	103.644
contig-100_675.1	104.513
contig-100_676.0	9.132
contig-100_676.1	9.136
contig-100_677.0	299.084
contig-100_677.1	303.118
contig-100_678.0	127.170
contig-100_678.1	128.386
contig-100_679.0	126.326
contig-100_679.1	129.026
contig-100_680.0	19.111
contig-100_680.1	18.629
contig-100_681.0	14.071
contig-100_681.1	14.971
contig-100_682.0	21.001
contig-100_682.1	17.693
contig-100_683.0	127.158
contig-100_683.1	132.443
contig-100_684.0	15.853
contig-100_684.1	16.828
contig-100_685.0	131.799
contig-100_685.1	127.337
contig-100_686.0	105.366
contig-100_686.1	104.155
contig-100_687.0	12.807
contig-100_687.1	12.341
contig-100_688.0	8.495
contig-100_688.1	10.645
contig-100_689.0	301.288
contig-100_689.1	298.520
contig-100_690.0	309.892
contig-100_690.1	306.738
contig-100_691.0	13.185
contig-100_691.1	14.083
contig-100_692.0	8.395
contig-100_692.1	6.548
contig-100_693.0	305.581
contig-100_693.1	309.093
contig-100_694.0	7.488
contig-100_694.1	6.248
contig-100_695.0	127.415
contig-100_695.1	133.792
contig-100_696.0	11.485
contig-100_696.1	11.344
contig-100_697.0	18.171
contig-100_697.1	18.922
contig-100_698.0	19.420
contig-100_698.1	18.211
contig-100_699.0	15.763
contig-100_699.1	14.434
contig-100_700.0	296.574
contig-100_700.1	307.119
contig-100_701.0	24.073
contig-100_701.1	23.691
contig-100_702.0	162.151
contig-100_702.1	167.535
contig-100_703.0	18.022
contig-100_703.1	20.240
contig-100_704.0	14.741
contig-100_704.1	15.001
contig-100_705.0	306.606
contig-100_705.1	307.192
contig-100_706.0	127.851
contig-100_706.1	124.687
contig-100_707.0	18.910
contig-100_707.1	16.508
contig-100_708.0	168.454
contig-100_708.1	169.957
contig-100_709.0	104.404
contig-100_709.1	106.455
contig-100_710.0	165.678
contig-100_710.1	168.636
contig-100_711.0	17.594
contig-100_711.1	18.303
contig-100_712.0	123.681
contig-100_712.1	195.151
contig-100_713.0	297.266
contig-100_713.1	301.595
contig-100_714.0	130.320
contig-100_714.1	132.199
contig-100_715.0	7.384
contig-100_715.1	6.202
contig-100_716.0	193.410
contig-100_716.1	193.334
contig-100_717.0	9.766
contig-100_717.1	9.843
contig-100_718.0	295.331
contig-100_718.1	299.871
contig-100_719.0	103.190
contig-100_719.1	101.878
contig-100_720.0	300.156
contig-100_720.1	304.104
contig-100_721.0	108.309
contig-100_721.1	105.529
contig-100_722.0	7.739
contig-100_722.1	7.911
contig-100_723.0	9.723
contig-100_723.1	8.639
contig-100_724.0	301.450
contig-100_724.1	298.608
contig-100_725.0	15.582
contig-100_725.1	17.177
contig-100_726.0	10.255
contig-100_726.1	10.181
contig-100_727.0	17.252
contig-100_727.1	20.308
contig-100_728.0	19.744
contig-100_728.1	17.508
contig-100_729.0	106.083
contig-100_729.1	105.672
contig-100_730.0	303.929
contig-100_730.1	303.342
contig-100_731.0	16.504
contig-100_731.1	16.745
contig-100_732.0	22.758
contig-100_732.1	23.413
contig-100_733.0	7.818
contig-100_733.1	6.503
contig-100_734.0	17.524
contig-100_734.1	16.809
contig-100_735.0	169.683
contig-100_735.1	165.459
contig-100_736.0	132.457
contig-100_736.1	136.256
contig-100_737.0	140.444
contig-100_737.1	178.034
contig-100_738.0	309.272
contig-100_738.1	301.599
contig-100_739.0	305.512
contig-100_739.1	299.591
contig-100_740.0	244.017
contig-100_740.1	247.419
contig-100_741.0	243.416
contig-100_741.1	241.795
contig-100_742.0	24.394
contig-100_742.1	23.362
contig-100_743.0	170.421
contig-100_743.1	165.301
contig-100_744.0	9.442
contig-100_745.0	170.448
contig-100_746.0	300.182
contig-100_747.0	26.220
contig-100_748.0	27.661
contig-100_749.0	304.151
contig-100_750.0	19.165
contig-100_751.0	305.313
contig-100_752.0	131.920
contig-100_753.0	24.096
contig-100_754.0	307.794
contig-100_755.0	7.475
contig-100_756.0	302.964
contig-100_757.0	18.122
contig-100_758.0	169.458
contig-100_759.0	23.967
contig-100_760.0	128.529
contig-100_761.0	17.337
contig-100_762.0	6.601
contig-100_763.0	6.367
contig-100_764.0	132.003
contig-100_765.0	7.003
contig-100_766.0	26.273
contig-100_767.0	130.096
contig-100_768.0	18.919
contig-100_769.0	7.361
contig-100_770.0	168.627
contig-100_771.0	302.181
contig-100_772.0	106.029
contig-100_773.0	7.747
contig-100_774.0	302.921
contig-100_775.0	165.370
contig-100_776.0	104.682
contig-100_777.0	308.036
contig-100_778.0	18.891
contig-100_779.0	130.214
contig-100_780.0	26.854
contig-100_781.0	129.016
contig-100_782.0	19.157
contig-100_783.0	15.916
contig-100_784.0	89.744
contig-100_785.0	17.249
contig-100_786.0	18.868
contig-100_787.0	17.808
contig-100_788.0	16.393
contig-100_789.0	300.740
contig-100_790.0	9.371
contig-100_791.0	165.186
contig-100_792.0	6.816
contig-100_793.0	10.849
contig-100_794.0	66.522
contig-100_795.0	18.736
contig-100_796.0	6.973
contig-100_797.0	171.322
contig-100_798.0	9.735
contig-100_799.0	298.904
contig-100_800.0	9.136
