contig	cov_mean_sample_metaspades_perc100_sorted
NODE_35553_length_416_cov_1.451524.0	2.394
NODE_35554_length_416_cov_1.448753.0	1.788
NODE_35555_length_416_cov_1.448753.0	1.803
NODE_35556_length_416_cov_1.437673.0	1.798
NODE_35557_length_416_cov_1.418283.0	1.800
NODE_35558_length_416_cov_1.387812.0	1.784
NODE_35559_length_416_cov_1.379501.0	1.803
NODE_35560_length_416_cov_1.349030.0	1.798
NODE_35561_length_416_cov_1.296399.0	1.791
NODE_35562_length_416_cov_1.288089.0	1.803
NODE_35563_length_416_cov_1.229917.0	2.361
NODE_35564_length_416_cov_1.141274.0	1.798
NODE_35565_length_416_cov_1.141274.0	1.791
NODE_35566_length_416_cov_1.132964.0	1.202
NODE_35567_length_416_cov_1.096953.0	1.798
NODE_35568_length_416_cov_1.085873.0	1.195
NODE_35569_length_416_cov_1.080332.0	1.202
NODE_35570_length_416_cov_1.077562.0	1.200
NODE_35571_length_416_cov_1.074792.0	1.197
NODE_35572_length_416_cov_1.072022.0	1.195
NODE_35573_length_416_cov_1.066482.0	1.200
NODE_35574_length_416_cov_1.063712.0	1.803
NODE_35575_length_416_cov_1.038781.0	1.166
NODE_35576_length_416_cov_1.033241.0	1.202
NODE_35577_length_416_cov_1.030471.0	1.159
NODE_35578_length_416_cov_1.019391.0	1.200
NODE_35579_length_416_cov_1.016620.0	1.195
NODE_35580_length_416_cov_1.013850.0	1.190
NODE_35581_length_416_cov_1.005540.0	1.202
NODE_35582_length_416_cov_1.000000.0	1.197
NODE_35583_length_416_cov_0.997230.0	1.190
NODE_35584_length_416_cov_0.997230.0	1.200
NODE_35585_length_416_cov_0.991690.0	1.202
NODE_35586_length_416_cov_0.988920.0	1.202
NODE_35587_length_416_cov_0.986150.0	1.200
NODE_35588_length_416_cov_0.986150.0	1.200
NODE_35589_length_416_cov_0.980609.0	1.200
NODE_35590_length_416_cov_0.975069.0	0.601
NODE_35591_length_416_cov_0.975069.0	1.195
NODE_35592_length_416_cov_0.952909.0	1.202
NODE_35593_length_416_cov_0.952909.0	1.200
NODE_35594_length_416_cov_0.950139.0	1.791
NODE_35595_length_416_cov_0.941828.0	1.200
NODE_35596_length_416_cov_0.939058.0	1.200
NODE_35597_length_416_cov_0.878116.0	1.185
NODE_35598_length_415_cov_3822.255556.0	2892.745
NODE_35599_length_415_cov_3.044444.0	3.564
NODE_35600_length_415_cov_2.980556.0	3.547
NODE_35601_length_415_cov_2.938889.0	3.610
NODE_35602_length_415_cov_2.658333.0	2.995
NODE_35603_length_415_cov_2.630556.0	3.002
NODE_35604_length_415_cov_2.577778.0	3.012
NODE_35605_length_415_cov_2.569444.0	3.012
NODE_35606_length_415_cov_2.561111.0	3.010
NODE_35607_length_415_cov_2.547222.0	3.012
NODE_35608_length_415_cov_2.530556.0	2.398
NODE_35609_length_415_cov_2.475000.0	3.002
NODE_35610_length_415_cov_2.463889.0	2.920
NODE_35611_length_415_cov_2.427778.0	3.007
NODE_35612_length_415_cov_2.425000.0	3.010
NODE_35613_length_415_cov_2.422222.0	3.000
NODE_35614_length_415_cov_2.419444.0	2.993
NODE_35615_length_415_cov_2.327778.0	2.998
NODE_35616_length_415_cov_2.313889.0	2.407
NODE_35617_length_415_cov_2.158333.0	2.402
NODE_35618_length_415_cov_2.097222.0	2.407
NODE_35619_length_415_cov_2.069444.0	2.405
NODE_35620_length_415_cov_2.041667.0	2.407
NODE_35621_length_415_cov_2.033333.0	2.407
NODE_35622_length_415_cov_2.030556.0	1.807
NODE_35623_length_415_cov_2.027778.0	2.410
NODE_35624_length_415_cov_2.019444.0	2.388
NODE_35625_length_415_cov_2.008333.0	2.407
NODE_35626_length_415_cov_1.980556.0	2.381
NODE_35627_length_415_cov_1.972222.0	2.407
NODE_35628_length_415_cov_1.969444.0	2.402
NODE_35629_length_415_cov_1.963889.0	2.410
NODE_35630_length_415_cov_1.944444.0	2.383
NODE_35631_length_415_cov_1.905556.0	2.400
NODE_35632_length_415_cov_1.875000.0	2.405
NODE_35633_length_415_cov_1.836111.0	1.807
NODE_35634_length_415_cov_1.816667.0	2.407
NODE_35635_length_415_cov_1.797222.0	2.402
NODE_35636_length_415_cov_1.769444.0	2.366
NODE_35637_length_415_cov_1.644444.0	2.398
NODE_35638_length_415_cov_1.625000.0	3.002
NODE_35639_length_415_cov_1.597222.0	2.410
NODE_35640_length_415_cov_1.597222.0	2.407
NODE_35641_length_415_cov_1.563889.0	2.398
NODE_35642_length_415_cov_1.544444.0	1.807
NODE_35643_length_415_cov_1.491667.0	1.805
NODE_35644_length_415_cov_1.488889.0	1.805
NODE_35645_length_415_cov_1.466667.0	1.805
NODE_35646_length_415_cov_1.455556.0	1.805
NODE_35647_length_415_cov_1.394444.0	1.798
NODE_35648_length_415_cov_1.391667.0	1.793
NODE_35649_length_415_cov_1.361111.0	1.807
NODE_35650_length_415_cov_1.355556.0	1.807
NODE_35651_length_415_cov_1.338889.0	1.807
NODE_35652_length_415_cov_1.330556.0	1.795
NODE_35653_length_415_cov_1.330556.0	1.807
NODE_35654_length_415_cov_1.327778.0	1.802
NODE_35655_length_415_cov_1.316667.0	1.798
NODE_35656_length_415_cov_1.311111.0	1.800
NODE_35657_length_415_cov_1.305556.0	1.807
NODE_35658_length_415_cov_1.300000.0	1.802
NODE_35659_length_415_cov_1.277778.0	1.805
NODE_35660_length_415_cov_1.261111.0	1.747
NODE_35661_length_415_cov_1.250000.0	1.798
NODE_35662_length_415_cov_1.238889.0	1.783
NODE_35663_length_415_cov_1.219444.0	1.807
NODE_35664_length_415_cov_1.172222.0	1.807
NODE_35665_length_415_cov_1.166667.0	1.749
NODE_35666_length_415_cov_1.150000.0	1.805
NODE_35667_length_415_cov_1.136111.0	1.805
NODE_35668_length_415_cov_1.088889.0	1.805
NODE_35669_length_415_cov_1.083333.0	1.205
NODE_35670_length_415_cov_1.083333.0	1.205
NODE_35671_length_415_cov_1.083333.0	1.205
NODE_35672_length_415_cov_1.083333.0	1.205
NODE_35673_length_415_cov_1.080556.0	1.802
NODE_35674_length_415_cov_1.080556.0	1.202
NODE_35675_length_415_cov_1.080556.0	1.202
NODE_35676_length_415_cov_1.075000.0	1.198
NODE_35677_length_415_cov_1.063889.0	1.790
NODE_35678_length_415_cov_1.063889.0	1.202
NODE_35679_length_415_cov_1.055556.0	1.181
NODE_35680_length_415_cov_1.044444.0	1.793
NODE_35681_length_415_cov_1.025000.0	1.202
NODE_35682_length_415_cov_1.022222.0	1.205
NODE_35683_length_415_cov_1.013889.0	1.152
NODE_35684_length_415_cov_1.011111.0	1.200
NODE_35685_length_415_cov_1.002778.0	1.205
NODE_35686_length_415_cov_0.991667.0	1.205
NODE_35687_length_415_cov_0.988889.0	1.205
NODE_35688_length_415_cov_0.980556.0	1.200
NODE_35689_length_415_cov_0.977778.0	1.198
NODE_35690_length_415_cov_0.969444.0	1.205
NODE_35691_length_415_cov_0.961111.0	1.200
NODE_35692_length_415_cov_0.961111.0	1.202
NODE_35693_length_415_cov_0.961111.0	1.205
NODE_35694_length_415_cov_0.955556.0	1.202
NODE_35695_length_415_cov_0.950000.0	1.202
NODE_35696_length_415_cov_0.913889.0	1.202
NODE_35697_length_415_cov_0.869444.0	1.159
NODE_35698_length_414_cov_3.679666.0	2.314
NODE_35699_length_414_cov_3.576602.0	4.196
NODE_35700_length_414_cov_3.356546.0	4.217
NODE_35701_length_414_cov_3.317549.0	4.225
NODE_35702_length_414_cov_3.019499.0	3.614
NODE_35703_length_414_cov_2.816156.0	4.220
NODE_35704_length_414_cov_2.793872.0	3.618
NODE_35705_length_414_cov_2.777159.0	3.616
NODE_35706_length_414_cov_2.665738.0	3.017
NODE_35707_length_414_cov_2.640669.0	2.969
NODE_35708_length_414_cov_2.598886.0	3.019
NODE_35709_length_414_cov_2.573816.0	3.014
NODE_35710_length_414_cov_2.571031.0	2.993
NODE_35711_length_414_cov_2.557103.0	3.014
NODE_35712_length_414_cov_2.545961.0	3.007
NODE_35713_length_414_cov_2.493036.0	2.995
NODE_35714_length_414_cov_2.470752.0	3.014
NODE_35715_length_414_cov_2.423398.0	3.012
NODE_35716_length_414_cov_2.286908.0	2.971
NODE_35717_length_414_cov_2.236769.0	2.942
NODE_35718_length_414_cov_2.236769.0	3.012
NODE_35719_length_414_cov_2.169916.0	3.007
NODE_35720_length_414_cov_2.153203.0	2.413
NODE_35721_length_414_cov_2.130919.0	2.408
NODE_35722_length_414_cov_2.105850.0	2.403
NODE_35723_length_414_cov_2.086351.0	2.413
NODE_35724_length_414_cov_2.083565.0	1.812
NODE_35725_length_414_cov_2.075209.0	2.408
NODE_35726_length_414_cov_2.055710.0	2.408
NODE_35727_length_414_cov_2.013928.0	2.973
NODE_35728_length_414_cov_2.005571.0	2.411
NODE_35729_length_414_cov_1.988858.0	2.415
NODE_35730_length_414_cov_1.930362.0	2.413
NODE_35731_length_414_cov_1.927577.0	2.399
NODE_35732_length_414_cov_1.913649.0	2.401
NODE_35733_length_414_cov_1.885794.0	2.408
NODE_35734_length_414_cov_1.883008.0	2.411
NODE_35735_length_414_cov_1.869081.0	2.408
NODE_35736_length_414_cov_1.866295.0	2.413
NODE_35737_length_414_cov_1.866295.0	2.415
NODE_35738_length_414_cov_1.838440.0	2.411
NODE_35739_length_414_cov_1.807799.0	1.205
NODE_35740_length_414_cov_1.774373.0	2.403
NODE_35741_length_414_cov_1.752089.0	2.401
NODE_35742_length_414_cov_1.721448.0	2.372
NODE_35743_length_414_cov_1.713092.0	2.408
NODE_35744_length_414_cov_1.610028.0	1.812
NODE_35745_length_414_cov_1.587744.0	1.205
NODE_35746_length_414_cov_1.571031.0	1.804
NODE_35747_length_414_cov_1.568245.0	1.802
NODE_35748_length_414_cov_1.540390.0	2.415
NODE_35749_length_414_cov_1.534819.0	1.208
NODE_35750_length_414_cov_1.534819.0	1.809
NODE_35751_length_414_cov_1.532033.0	1.809
NODE_35752_length_414_cov_1.515320.0	1.812
NODE_35753_length_414_cov_1.506964.0	1.809
NODE_35754_length_414_cov_1.484680.0	1.812
NODE_35755_length_414_cov_1.479109.0	1.809
NODE_35756_length_414_cov_1.451253.0	1.208
NODE_35757_length_414_cov_1.440111.0	1.208
NODE_35758_length_414_cov_1.426184.0	1.807
NODE_35759_length_414_cov_1.403900.0	1.802
NODE_35760_length_414_cov_1.392758.0	1.802
NODE_35761_length_414_cov_1.378830.0	1.186
NODE_35762_length_414_cov_1.378830.0	1.802
NODE_35763_length_414_cov_1.364903.0	1.208
NODE_35764_length_414_cov_1.362117.0	1.797
NODE_35765_length_414_cov_1.353760.0	1.804
NODE_35766_length_414_cov_1.334262.0	1.812
NODE_35767_length_414_cov_1.334262.0	1.809
NODE_35768_length_414_cov_1.311978.0	1.795
NODE_35769_length_414_cov_1.306407.0	2.348
NODE_35770_length_414_cov_1.300836.0	1.802
NODE_35771_length_414_cov_1.289694.0	1.809
NODE_35772_length_414_cov_1.206128.0	1.812
NODE_35773_length_414_cov_1.086351.0	1.208
NODE_35774_length_414_cov_1.083565.0	1.205
NODE_35775_length_414_cov_1.083565.0	1.205
NODE_35776_length_414_cov_1.083565.0	1.205
NODE_35777_length_414_cov_1.080780.0	1.203
NODE_35778_length_414_cov_1.058496.0	1.205
NODE_35779_length_414_cov_1.052925.0	1.208
NODE_35780_length_414_cov_1.047354.0	1.174
NODE_35781_length_414_cov_1.041783.0	1.203
NODE_35782_length_414_cov_1.025070.0	1.155
NODE_35783_length_414_cov_1.022284.0	1.208
NODE_35784_length_414_cov_1.011142.0	1.203
NODE_35785_length_414_cov_1.005571.0	1.208
NODE_35786_length_414_cov_1.005571.0	1.208
NODE_35787_length_414_cov_1.002786.0	1.150
NODE_35788_length_414_cov_1.002786.0	1.203
NODE_35789_length_414_cov_1.000000.0	1.174
NODE_35790_length_414_cov_0.994429.0	1.198
NODE_35791_length_414_cov_0.986072.0	1.205
NODE_35792_length_414_cov_0.983287.0	1.804
NODE_35793_length_414_cov_0.983287.0	1.176
NODE_35794_length_414_cov_0.958217.0	1.205
NODE_35795_length_414_cov_0.947075.0	1.181
NODE_35796_length_414_cov_0.944290.0	1.205
NODE_35797_length_414_cov_0.944290.0	1.208
NODE_35798_length_414_cov_0.938719.0	1.208
NODE_35799_length_414_cov_0.938719.0	1.186
NODE_35800_length_414_cov_0.902507.0	1.700
NODE_35801_length_413_cov_13.779330.0	10.990
NODE_35802_length_413_cov_4.217877.0	4.838
NODE_35803_length_413_cov_4.162011.0	4.821
NODE_35804_length_413_cov_3.684358.0	4.215
NODE_35805_length_413_cov_3.603352.0	4.225
NODE_35806_length_413_cov_3.539106.0	3.024
NODE_35807_length_413_cov_3.083799.0	3.569
NODE_35808_length_413_cov_3.067039.0	3.608
NODE_35809_length_413_cov_3.016760.0	3.625
NODE_35810_length_413_cov_2.930168.0	3.627
NODE_35811_length_413_cov_2.628492.0	2.966
NODE_35812_length_413_cov_2.614525.0	3.005
NODE_35813_length_413_cov_2.611732.0	3.012
NODE_35814_length_413_cov_2.569832.0	3.019
NODE_35815_length_413_cov_2.561453.0	3.027
NODE_35816_length_413_cov_2.544693.0	3.017
NODE_35817_length_413_cov_2.354749.0	3.017
NODE_35818_length_413_cov_2.240223.0	3.022
NODE_35819_length_413_cov_2.226257.0	2.971
NODE_35820_length_413_cov_2.170391.0	3.024
NODE_35821_length_413_cov_2.153631.0	2.412
NODE_35822_length_413_cov_2.075419.0	1.816
NODE_35823_length_413_cov_2.016760.0	2.419
NODE_35824_length_413_cov_1.955307.0	2.414
NODE_35825_length_413_cov_1.952514.0	2.421
NODE_35826_length_413_cov_1.941341.0	1.809
NODE_35827_length_413_cov_1.930168.0	2.339
NODE_35828_length_413_cov_1.871508.0	2.383
NODE_35829_length_413_cov_1.868715.0	2.421
NODE_35830_length_413_cov_1.851955.0	2.414
NODE_35831_length_413_cov_1.835196.0	1.811
NODE_35832_length_413_cov_1.740223.0	2.414
NODE_35833_length_413_cov_1.726257.0	2.416
NODE_35834_length_413_cov_1.712291.0	1.770
NODE_35835_length_413_cov_1.673184.0	1.816
NODE_35836_length_413_cov_1.606145.0	1.816
NODE_35837_length_413_cov_1.592179.0	1.816
NODE_35838_length_413_cov_1.561453.0	1.806
NODE_35839_length_413_cov_1.547486.0	1.211
NODE_35840_length_413_cov_1.547486.0	1.816
NODE_35841_length_413_cov_1.544693.0	1.809
NODE_35842_length_413_cov_1.527933.0	1.801
NODE_35843_length_413_cov_1.525140.0	1.811
NODE_35844_length_413_cov_1.511173.0	1.816
NODE_35845_length_413_cov_1.488827.0	1.772
NODE_35846_length_413_cov_1.466480.0	1.787
NODE_35847_length_413_cov_1.455307.0	1.809
NODE_35848_length_413_cov_1.449721.0	1.814
NODE_35849_length_413_cov_1.441341.0	1.809
NODE_35850_length_413_cov_1.418994.0	1.814
NODE_35851_length_413_cov_1.413408.0	1.814
NODE_35852_length_413_cov_1.385475.0	1.809
NODE_35853_length_413_cov_1.382682.0	1.811
NODE_35854_length_413_cov_1.382682.0	3.024
NODE_35855_length_413_cov_1.374302.0	1.809
NODE_35856_length_413_cov_1.363128.0	1.811
NODE_35857_length_413_cov_1.363128.0	1.811
NODE_35858_length_413_cov_1.354749.0	1.797
NODE_35859_length_413_cov_1.335196.0	1.814
NODE_35860_length_413_cov_1.332402.0	2.409
NODE_35861_length_413_cov_1.307263.0	1.816
NODE_35862_length_413_cov_1.290503.0	1.155
NODE_35863_length_413_cov_1.259777.0	1.775
NODE_35864_length_413_cov_1.243017.0	1.780
NODE_35865_length_413_cov_1.240223.0	1.814
NODE_35866_length_413_cov_1.231844.0	1.809
NODE_35867_length_413_cov_1.223464.0	1.814
NODE_35868_length_413_cov_1.173184.0	1.809
NODE_35869_length_413_cov_1.120112.0	1.811
NODE_35870_length_413_cov_1.089385.0	1.211
NODE_35871_length_413_cov_1.089385.0	1.211
NODE_35872_length_413_cov_1.086592.0	1.208
NODE_35873_length_413_cov_1.086592.0	1.208
NODE_35874_length_413_cov_1.081006.0	1.203
NODE_35875_length_413_cov_1.075419.0	1.199
NODE_35876_length_413_cov_1.036313.0	1.165
NODE_35877_length_413_cov_1.030726.0	1.211
NODE_35878_length_413_cov_1.019553.0	1.201
NODE_35879_length_413_cov_1.019553.0	1.211
NODE_35880_length_413_cov_1.011173.0	1.208
NODE_35881_length_413_cov_1.008380.0	1.201
NODE_35882_length_413_cov_1.000000.0	1.211
NODE_35883_length_413_cov_0.997207.0	1.201
NODE_35884_length_413_cov_0.994413.0	1.208
NODE_35885_length_413_cov_0.991620.0	1.206
NODE_35886_length_413_cov_0.988827.0	1.206
NODE_35887_length_413_cov_0.988827.0	1.206
NODE_35888_length_413_cov_0.972067.0	1.211
NODE_35889_length_413_cov_0.966480.0	1.206
NODE_35890_length_412_cov_94.848739.0	73.015
NODE_35891_length_412_cov_38.086835.0	23.641
NODE_35892_length_412_cov_15.162465.0	12.476
NODE_35893_length_412_cov_3.649860.0	4.235
NODE_35894_length_412_cov_3.394958.0	4.835
NODE_35895_length_412_cov_3.148459.0	3.604
NODE_35896_length_412_cov_3.064426.0	3.629
NODE_35897_length_412_cov_3.039216.0	3.624
NODE_35898_length_412_cov_2.932773.0	3.626
NODE_35899_length_412_cov_2.831933.0	3.597
NODE_35900_length_412_cov_2.683473.0	3.633
NODE_35901_length_412_cov_2.638655.0	3.022
NODE_35902_length_412_cov_2.624650.0	3.017
NODE_35903_length_412_cov_2.571429.0	3.022
NODE_35904_length_412_cov_2.509804.0	3.022
NODE_35905_length_412_cov_2.484594.0	2.415
NODE_35906_length_412_cov_2.476190.0	3.015
NODE_35907_length_412_cov_2.467787.0	3.022
NODE_35908_length_412_cov_2.464986.0	3.633
NODE_35909_length_412_cov_2.417367.0	3.029
NODE_35910_length_412_cov_2.361345.0	3.032
NODE_35911_length_412_cov_2.324930.0	3.600
NODE_35912_length_412_cov_2.322129.0	2.427
NODE_35913_length_412_cov_2.218487.0	3.032
NODE_35914_length_412_cov_2.198880.0	3.032
NODE_35915_length_412_cov_2.162465.0	3.000
NODE_35916_length_412_cov_2.128852.0	3.029
NODE_35917_length_412_cov_2.033613.0	2.425
NODE_35918_length_412_cov_2.022409.0	2.369
NODE_35919_length_412_cov_1.988796.0	2.415
NODE_35920_length_412_cov_1.946779.0	2.420
NODE_35921_length_412_cov_1.946779.0	3.027
NODE_35922_length_412_cov_1.938375.0	2.422
NODE_35923_length_412_cov_1.935574.0	2.420
NODE_35924_length_412_cov_1.901961.0	2.425
NODE_35925_length_412_cov_1.876751.0	3.019
NODE_35926_length_412_cov_1.862745.0	2.415
NODE_35927_length_412_cov_1.792717.0	2.417
NODE_35928_length_412_cov_1.784314.0	2.362
NODE_35929_length_412_cov_1.739496.0	2.410
NODE_35930_length_412_cov_1.691877.0	2.386
NODE_35931_length_412_cov_1.675070.0	2.335
NODE_35932_length_412_cov_1.675070.0	1.816
NODE_35933_length_412_cov_1.647059.0	2.425
NODE_35934_length_412_cov_1.563025.0	1.816
NODE_35935_length_412_cov_1.554622.0	1.818
NODE_35936_length_412_cov_1.546218.0	1.820
NODE_35937_length_412_cov_1.546218.0	1.808
NODE_35938_length_412_cov_1.540616.0	1.820
NODE_35939_length_412_cov_1.532213.0	1.818
NODE_35940_length_412_cov_1.515406.0	1.799
NODE_35941_length_412_cov_1.498599.0	1.818
NODE_35942_length_412_cov_1.492997.0	1.214
NODE_35943_length_412_cov_1.487395.0	1.820
NODE_35944_length_412_cov_1.484594.0	2.415
NODE_35945_length_412_cov_1.478992.0	1.816
NODE_35946_length_412_cov_1.450980.0	1.818
NODE_35947_length_412_cov_1.445378.0	1.818
NODE_35948_length_412_cov_1.389356.0	1.818
NODE_35949_length_412_cov_1.380952.0	1.816
NODE_35950_length_412_cov_1.372549.0	1.214
NODE_35951_length_412_cov_1.358543.0	1.801
NODE_35952_length_412_cov_1.355742.0	1.816
NODE_35953_length_412_cov_1.352941.0	1.820
NODE_35954_length_412_cov_1.330532.0	1.816
NODE_35955_length_412_cov_1.324930.0	1.818
NODE_35956_length_412_cov_1.305322.0	1.818
NODE_35957_length_412_cov_1.294118.0	1.813
NODE_35958_length_412_cov_1.291317.0	1.818
NODE_35959_length_412_cov_1.285714.0	1.811
NODE_35960_length_412_cov_1.285714.0	1.820
NODE_35961_length_412_cov_1.252101.0	1.818
NODE_35962_length_412_cov_1.240896.0	2.417
NODE_35963_length_412_cov_1.235294.0	1.726
NODE_35964_length_412_cov_1.224090.0	1.813
NODE_35965_length_412_cov_1.201681.0	1.820
NODE_35966_length_412_cov_1.179272.0	1.816
NODE_35967_length_412_cov_1.134454.0	1.789
NODE_35968_length_412_cov_1.109244.0	1.782
NODE_35969_length_412_cov_1.089636.0	1.211
NODE_35970_length_412_cov_1.089636.0	1.214
NODE_35971_length_412_cov_1.084034.0	1.206
NODE_35972_length_412_cov_1.084034.0	1.206
NODE_35973_length_412_cov_1.070028.0	1.211
NODE_35974_length_412_cov_1.064426.0	1.214
NODE_35975_length_412_cov_1.064426.0	1.214
NODE_35976_length_412_cov_1.042017.0	1.214
NODE_35977_length_412_cov_1.039216.0	1.211
NODE_35978_length_412_cov_1.028011.0	1.209
NODE_35979_length_412_cov_1.019608.0	1.214
NODE_35980_length_412_cov_1.019608.0	1.209
NODE_35981_length_412_cov_1.019608.0	1.211
NODE_35982_length_412_cov_1.016807.0	1.165
NODE_35983_length_412_cov_1.016807.0	1.214
NODE_35984_length_412_cov_1.016807.0	1.211
NODE_35985_length_412_cov_1.014006.0	1.214
NODE_35986_length_412_cov_1.014006.0	1.214
NODE_35987_length_412_cov_1.014006.0	0.604
NODE_35988_length_412_cov_1.014006.0	1.211
NODE_35989_length_412_cov_1.008403.0	1.209
NODE_35990_length_412_cov_1.005602.0	1.211
NODE_35991_length_412_cov_1.002801.0	1.214
NODE_35992_length_412_cov_1.000000.0	1.214
NODE_35993_length_412_cov_0.994398.0	1.209
NODE_35994_length_412_cov_0.994398.0	1.214
NODE_35995_length_412_cov_0.991597.0	1.211
NODE_35996_length_412_cov_0.988796.0	1.209
NODE_35997_length_412_cov_0.985994.0	1.214
NODE_35998_length_412_cov_0.977591.0	1.214
NODE_35999_length_412_cov_0.974790.0	1.204
NODE_36000_length_412_cov_0.974790.0	1.209
NODE_36001_length_412_cov_0.969188.0	1.211
NODE_36002_length_412_cov_0.952381.0	1.214
NODE_36003_length_412_cov_0.941176.0	1.197
NODE_36004_length_412_cov_0.938375.0	1.211
NODE_36005_length_412_cov_0.924370.0	1.167
NODE_36006_length_412_cov_0.913165.0	0.607
NODE_36007_length_412_cov_0.907563.0	0.607
NODE_36008_length_411_cov_3.089888.0	3.596
NODE_36009_length_411_cov_3.033708.0	3.642
NODE_36010_length_411_cov_2.980337.0	3.642
NODE_36011_length_411_cov_2.890449.0	3.637
NODE_36012_length_411_cov_2.676966.0	3.645
NODE_36013_length_411_cov_2.575843.0	3.034
NODE_36014_length_411_cov_2.460674.0	2.426
NODE_36015_length_411_cov_2.255618.0	3.029
NODE_36016_length_411_cov_2.230337.0	3.036
NODE_36017_length_411_cov_2.171348.0	2.428
NODE_36018_length_411_cov_2.064607.0	2.431
NODE_36019_length_411_cov_2.053371.0	2.426
NODE_36020_length_411_cov_2.030899.0	2.426
NODE_36021_length_411_cov_2.028090.0	2.426
NODE_36022_length_411_cov_2.016854.0	2.423
NODE_36023_length_411_cov_2.016854.0	1.825
NODE_36024_length_411_cov_2.000000.0	2.365
NODE_36025_length_411_cov_1.997191.0	2.428
NODE_36026_length_411_cov_1.991573.0	2.431
NODE_36027_length_411_cov_1.955056.0	1.822
NODE_36028_length_411_cov_1.924157.0	2.341
NODE_36029_length_411_cov_1.915730.0	2.428
NODE_36030_length_411_cov_1.907303.0	2.426
NODE_36031_length_411_cov_1.907303.0	2.431
NODE_36032_length_411_cov_1.901685.0	2.404
NODE_36033_length_411_cov_1.862360.0	1.170
NODE_36034_length_411_cov_1.834270.0	2.433
NODE_36035_length_411_cov_1.823034.0	2.421
NODE_36036_length_411_cov_1.806180.0	2.431
NODE_36037_length_411_cov_1.806180.0	2.428
NODE_36038_length_411_cov_1.797753.0	1.820
NODE_36039_length_411_cov_1.764045.0	2.350
NODE_36040_length_411_cov_1.750000.0	2.421
